,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s)
204,204,269,273,59,0.5248514758055955,0.002482316495865972,0.5456353700427087,0.0025863200817924136,1614.5836666666669,99.99943068598628,0.08
205,205,270,274,60,0.5273963410558488,0.002482316495865972,0.5421248988076464,0.0025863200817924136,1689.5411666666669,99.99943068598628,0.08
206,206,271,275,61,0.5216560922770039,0.002482316495865972,0.5480939246484766,0.0025863200817924136,1764.4986666666668,99.99943068598628,0.08
207,207,272,276,62,0.5203104296552981,0.002482316495865972,0.548557058274397,0.0025863200817924136,1839.456166666666,99.99943068598628,0.08
208,208,273,277,63,0.5254432134960755,0.002482316495865972,0.5452915352841898,0.0025863200817924136,1914.4136666666666,99.99943068598628,0.08
209,209,274,278,64,0.5225389806384476,0.002482316495865972,0.5466995340842459,0.0025863200817924136,1989.3711666666668,99.99943068598628,0.08
210,210,275,279,65,0.5259622126664631,0.002482316495865972,0.5458385863643662,0.0025863200817924136,2064.3286666666672,99.99943068598628,0.08
211,211,276,280,66,0.5255196872374697,0.002482316495865972,0.5468406061289679,0.0025863200817924136,2139.286166666668,99.99943068598628,0.08
212,212,277,281,67,0.5282743146524214,0.002482316495865972,0.5482885224207781,0.0025863200817924136,2214.2436666666667,99.99943068598628,0.08
213,213,278,282,68,0.5261934032059995,0.002482316495865972,0.5455432876469576,0.0025863200817924136,2289.2011666666667,99.99943068598628,0.08
214,214,279,283,69,0.5290032725781022,0.002482316495865972,0.544275453675902,0.0025863200817924136,2364.1586666666667,99.99943068598628,0.08
215,215,280,284,70,0.5229506413440506,0.002482316495865972,0.5469286060539714,0.0025863200817924136,2663.988666666667,99.99943068598628,0.08
216,216,281,285,71,0.5255920325763722,0.002482316495865972,0.5461229984931146,0.0025863200817924136,2963.818666666667,99.99943068598628,0.08
217,217,282,286,72,0.5239713397124798,0.002482316495865972,0.5476262549439477,0.0025863200817924136,3263.648666666667,99.99943068598628,0.08
218,218,283,287,73,0.5246242170779559,0.002482316495865972,0.5441983403395587,0.0025863200817924136,3563.478666666667,99.99943068598628,0.08
219,219,430,437,1,0.517916512380549,0.0010981868627945534,0.5364321040320744,0.002256009618657213,-3332.627666666668,199.99897155737244,0.08
220,220,431,438,2,0.5190204714510546,0.0010981868627945534,0.5315131215045172,0.002256009618657213,-3032.797666666668,199.99897155737244,0.08
221,221,432,439,3,0.5162151259152173,0.0010981868627945534,0.5356367517814082,0.002256009618657213,-2732.9676666666683,199.99897155737244,0.08
222,222,433,440,4,0.5142272503394295,0.0010981868627945534,0.5298347474937366,0.002256009618657213,-2433.1376666666683,199.99897155737244,0.08
223,223,434,441,5,0.5172135986305307,0.0010981868627945534,0.5332470797919069,0.002256009618657213,-2358.180166666668,199.99897155737244,0.08
224,224,435,442,6,0.5217609478077175,0.0010981868627945534,0.5320956266471926,0.002256009618657213,-2283.2226666666675,199.99897155737244,0.08
225,225,436,443,7,0.5130383106724982,0.0010981868627945534,0.5268729641693811,0.002256009618657213,-2208.265166666668,199.99897155737244,0.08
226,226,437,444,8,0.5147909615347457,0.0010981868627945534,0.5335860083078158,0.002256009618657213,-2133.3076666666684,199.99897155737244,0.08
227,227,438,445,9,0.5122543597412016,0.0010981868627945534,0.5359901412473292,0.002256009618657213,-2058.350166666668,199.99897155737244,0.08
228,228,439,446,10,0.5165680615709067,0.0010981868627945534,0.5299630884250941,0.002256009618657213,-1983.3926666666675,199.99897155737244,0.08
229,229,440,447,11,0.5157955465435374,0.0010981868627945534,0.5356313289251537,0.002256009618657213,-1908.435166666668,199.99897155737244,0.08
230,230,441,448,12,0.5118359633940659,0.0010981868627945534,0.5367005354166742,0.002256009618657213,-1833.4776666666685,199.99897155737244,0.08
231,231,442,449,13,0.5108374906787524,0.0010981868627945534,0.5265118923237662,0.002256009618657213,-1758.520166666668,199.99897155737244,0.08
232,232,443,450,14,0.5098713539676474,0.0010981868627945534,0.5278300982983077,0.002256009618657213,-1683.5626666666674,199.99897155737244,0.08
233,233,444,451,15,0.5116794098127154,0.0010981868627945534,0.5207582418376975,0.002256009618657213,-1608.605166666668,199.99897155737244,0.08
234,234,445,452,16,0.5092455339837603,0.0010981868627945534,0.5243897479094889,0.002256009618657213,-1533.6476666666674,199.99897155737244,0.08
235,235,446,453,17,0.5032174324187371,0.0010981868627945534,0.5294655413637399,0.002256009618657213,-1458.6901666666681,199.99897155737244,0.08
236,236,447,454,18,0.5044708469233278,0.0010981868627945534,0.5261173795312483,0.002256009618657213,-1383.7326666666675,199.99897155737244,0.08
237,237,448,455,19,0.4983952272057788,0.0010981868627945534,0.5144876123886959,0.002256009618657213,-1308.7751666666682,199.99897155737244,0.08
238,238,449,456,20,0.4999877754130432,0.0010981868627945534,0.5145052366715231,0.002256009618657213,-1233.8176666666675,199.99897155737244,0.08
239,239,450,457,21,0.4927841417925898,0.0010981868627945534,0.5121137570632702,0.002256009618657213,-1158.8601666666682,199.99897155737244,0.08
240,240,451,458,22,0.4864920285834504,0.0010981868627945534,0.5059538442627989,0.002256009618657213,-1083.9026666666678,199.99897155737244,0.08
241,241,452,459,23,0.4832970736310533,0.0010981868627945534,0.5062267946942774,0.002256009618657213,-1008.9451666666682,199.99897155737244,0.08
242,242,453,460,24,0.4743510420277356,0.0010981868627945534,0.4863276236682369,0.002256009618657213,-933.9876666666678,199.99897155737244,0.08
243,243,454,461,25,0.4623932271056161,0.0010981868627945534,0.4863764293745277,0.002256009618657213,-859.0301666666683,199.99897155737244,0.08
244,244,455,462,26,0.4528531200103475,0.0010981868627945534,0.4653262571084608,0.002256009618657213,-784.0726666666678,199.99897155737244,0.08
245,245,456,463,27,0.4398106687519446,0.0010981868627945534,0.4561557552773429,0.002256009618657213,-709.1151666666682,199.99897155737244,0.08
246,246,457,464,28,0.4211512169576316,0.0010981868627945534,0.4505172501057457,0.002256009618657213,-634.1576666666679,199.99897155737244,0.08
247,247,458,465,29,0.3996716318206787,0.0010981868627945534,0.4102580556529661,0.002256009618657213,-563.6094066806681,199.99897155737244,0.08
248,248,459,466,30,0.36165375789718174,0.0010981868627945534,0.3742027497496448,0.002256009618657213,-493.0612066606682,199.99897155737244,0.08
249,249,460,467,31,0.3255030910459633,0.0010981868627945534,0.344141823959625,0.002256009618657213,-422.5129466746685,199.99897155737244,0.08
250,250,461,468,32,0.26872165916826274,0.0010981868627945534,0.2935338765830221,0.002256009618657213,-351.9647466546676,199.99897155737244,0.08
251,251,462,469,33,0.18522844006777944,0.0010981868627945534,0.2189834765569924,0.002256009618657213,-281.41648666866786,199.99897155737244,0.08
252,252,463,470,34,0.1499126533544858,0.0010981868627945534,0.15636928024236552,0.002256009618657213,-210.86828664866792,199.99897155737244,0.08
253,253,464,471,35,0.02952452666202132,0.0010981868627945534,0.03652692267368505,0.002256009618657213,-140.32002666266814,199.99897155737244,0.08
254,254,465,472,36,0.05603685594665032,0.0010981868627945534,0.04091998756358299,0.002256009618657213,-69.77178466646819,199.99897155737244,0.08
255,255,466,473,37,0.08458799001369548,0.0010981868627945534,0.09792598343498177,0.002256009618657213,0.7764513331321723,199.99897155737244,0.08
256,256,467,474,38,0.09065757630606897,0.0010981868627945534,0.059889165856250925,0.002256009618657213,71.32469332933216,199.99897155737244,0.08
257,257,468,475,39,0.028409723199860563,0.0010981868627945534,0.03514770956627996,0.002256009618657213,141.87295331533187,199.99897155737244,0.08
258,258,469,476,40,0.12892297839836614,0.0010981868627945534,0.14750801678916298,0.002256009618657213,212.42115333533184,199.99897155737244,0.08
259,259,470,477,41,0.2019868502878496,0.0010981868627945534,0.22434609391663984,0.002256009618657213,282.9694133213316,199.99897155737244,0.08
260,260,471,478,42,0.266766513938198,0.0010981868627945534,0.2738456546652832,0.002256009618657213,353.5176133413325,199.99897155737244,0.08
261,261,472,479,43,0.32240179220331616,0.0010981868627945534,0.3338286359347377,0.002256009618657213,424.06587332733125,199.99897155737244,0.08
262,262,473,480,44,0.36243534277939,0.0010981868627945534,0.3857828073765306,0.002256009618657213,494.6140733473322,199.99897155737244,0.08
263,263,474,481,45,0.4016756753985709,0.0010981868627945534,0.4178501447902621,0.002256009618657213,565.1623333333328,199.99897155737244,0.08
264,264,475,482,46,0.4182204708201081,0.0010981868627945534,0.4358613936017527,0.002256009618657213,640.1198333333314,199.99897155737244,0.08
265,265,476,483,47,0.4366269525327176,0.0010981868627945534,0.4475059380275988,0.002256009618657213,715.0773333333318,199.99897155737244,0.08
266,266,477,484,48,0.4580538930774529,0.0010981868627945534,0.4695949487901608,0.002256009618657213,790.0348333333322,199.99897155737244,0.08
267,267,478,485,49,0.4703301387727225,0.0010981868627945534,0.47984956996749895,0.002256009618657213,864.9923333333328,199.99897155737244,0.08
268,268,479,486,50,0.4788000029969955,0.0010981868627945534,0.4879318853102054,0.002256009618657213,939.9498333333313,199.99897155737244,0.08
269,269,480,487,51,0.4831659550774034,0.0010981868627945534,0.4990930272914279,0.002256009618657213,1014.9073333333316,199.99897155737244,0.08
270,270,481,488,52,0.4910857128886186,0.0010981868627945534,0.4998382181217395,0.002256009618657213,1089.8648333333322,199.99897155737244,0.08
271,271,482,489,53,0.4922249655246931,0.0010981868627945534,0.5082269248428275,0.002256009618657213,1164.8223333333326,199.99897155737244,0.08
272,272,483,490,54,0.4991614327689123,0.0010981868627945534,0.5071473245434859,0.002256009618657213,1239.7798333333312,199.99897155737244,0.08
273,273,484,491,55,0.5011388582945597,0.0010981868627945534,0.5165546244310519,0.002256009618657213,1314.7373333333314,199.99897155737244,0.08
274,274,485,492,56,0.5008454682075956,0.0010981868627945534,0.5176757999616785,0.002256009618657213,1389.6948333333319,199.99897155737244,0.08
275,275,486,493,57,0.5085530702838825,0.0010981868627945534,0.5242966555437859,0.002256009618657213,1464.6523333333325,199.99897155737244,0.08
276,276,487,494,58,0.5061124906491768,0.0010981868627945534,0.5184237022201174,0.002256009618657213,1539.6098333333316,199.99897155737244,0.08
277,277,488,495,59,0.5091376815794797,0.0010981868627945534,0.5280280325515985,0.002256009618657213,1614.5673333333316,199.99897155737244,0.08
278,278,489,496,60,0.51425643161152,0.0010981868627945534,0.5297954317858912,0.002256009618657213,1689.5248333333316,199.99897155737244,0.08
279,279,490,497,61,0.5156271627167449,0.0010981868627945534,0.5342073772536486,0.002256009618657213,1764.4823333333325,199.99897155737244,0.08
280,280,491,498,62,0.5157281141445175,0.0010981868627945534,0.5376653519252947,0.002256009618657213,1839.439833333331,199.99897155737244,0.08
281,281,492,499,63,0.5200213102154564,0.0010981868627945534,0.5304100221614059,0.002256009618657213,1914.3973333333315,199.99897155737244,0.08
282,282,493,500,64,0.5194477404822718,0.0010981868627945534,0.5343171900928031,0.002256009618657213,1989.354833333332,199.99897155737244,0.08
283,283,494,501,65,0.5181617928027152,0.0010981868627945534,0.53322086932001,0.002256009618657213,2064.3123333333324,199.99897155737244,0.08
284,284,495,502,66,0.5165826522069521,0.0010981868627945534,0.5396718087394752,0.002256009618657213,2139.2698333333333,199.99897155737244,0.08
285,285,496,503,67,0.5185705277827399,0.0010981868627945534,0.5412846565705134,0.002256009618657213,2214.2273333333314,199.99897155737244,0.08
286,286,497,504,68,0.5187970769829562,0.0010981868627945534,0.5371524401045527,0.002256009618657213,2289.184833333332,199.99897155737244,0.08
287,287,498,505,69,0.5212820200380698,0.0010981868627945534,0.5338833615924398,0.002256009618657213,2364.1423333333323,199.99897155737244,0.08
288,288,499,506,70,0.5256294380672849,0.0010981868627945534,0.5419010545647797,0.002256009618657213,2663.972333333332,199.99897155737244,0.08
289,289,500,507,71,0.5206069073648404,0.0010981868627945534,0.5415191951035223,0.002256009618657213,2963.8023333333317,199.99897155737244,0.08
290,290,501,508,72,0.5260111606535499,0.0010981868627945534,0.5360850412317837,0.002256009618657213,3263.632333333332,199.99897155737244,0.08
291,291,502,509,73,0.5242993241380779,0.0010981868627945534,0.5426001511169276,0.002256009618657213,3563.462333333332,199.99897155737244,0.08
292,292,73,75,1,0.4920744468982691,0.0023149425135456122,0.5109912284750349,0.0030736920851799623,-3332.619000000001,500.00089471625574,0.08
293,293,74,76,2,0.4914533471513039,0.0023149425135456122,0.5006152097773789,0.0030736920851799623,-3032.789000000001,500.00089471625574,0.08
294,294,75,77,3,0.4796233071388793,0.0023149425135456122,0.4959084123562512,0.0030736920851799623,-2732.9590000000007,500.00089471625574,0.08
295,295,76,78,4,0.4707349247105277,0.0023149425135456122,0.4954703279126373,0.0030736920851799623,-2433.129000000001,500.00089471625574,0.08
296,296,77,79,5,0.4720755864344779,0.0023149425135456122,0.4837487317114877,0.0030736920851799623,-2358.171500000001,500.00089471625574,0.08
297,297,78,80,6,0.4669856799158319,0.0023149425135456122,0.4909896093028253,0.0030736920851799623,-2283.214,500.00089471625574,0.08
298,298,79,81,7,0.4612283964021114,0.0023149425135456122,0.4833773813748286,0.0030736920851799623,-2208.2565000000004,500.00089471625574,0.08
299,299,80,82,8,0.4581392423974687,0.0023149425135456122,0.4837078740949849,0.0030736920851799623,-2133.299000000001,500.00089471625574,0.08
300,300,81,83,9,0.4557578349022087,0.0023149425135456122,0.4757202100686786,0.0030736920851799623,-2058.3415000000005,500.00089471625574,0.08
301,301,82,84,10,0.4540499090602844,0.0023149425135456122,0.4662475986692523,0.0030736920851799623,-1983.384,500.00089471625574,0.08
302,302,83,85,11,0.4450295872437061,0.0023149425135456122,0.4641815651947585,0.0030736920851799623,-1908.4265000000007,500.00089471625574,0.08
303,303,84,86,12,0.445812558896824,0.0023149425135456122,0.4590566581647516,0.0030736920851799623,-1833.469000000001,500.00089471625574,0.08
304,304,85,87,13,0.4420790680589314,0.0023149425135456122,0.4540529620637031,0.0030736920851799623,-1758.5115000000005,500.00089471625574,0.08
305,305,86,88,14,0.4247999313127484,0.0023149425135456122,0.4362798534876137,0.0030736920851799623,-1683.5539999999999,500.00089471625574,0.08
306,306,87,89,15,0.4224980812993444,0.0023149425135456122,0.438140827124615,0.0030736920851799623,-1608.5965000000006,500.00089471625574,0.08
307,307,88,90,16,0.4173953746907958,0.0023149425135456122,0.43450118524918985,0.0030736920851799623,-1533.639,500.00089471625574,0.08
308,308,89,91,17,0.3968088916382461,0.0023149425135456122,0.4192399121409921,0.0030736920851799623,-1458.6815000000006,500.00089471625574,0.08
309,309,90,92,18,0.3918079949755381,0.0023149425135456122,0.41664413696986297,0.0030736920851799623,-1383.7240000000006,500.00089471625574,0.08
310,310,91,93,19,0.38250193576744224,0.0023149425135456122,0.40419128022801576,0.0030736920851799623,-1308.7665000000004,500.00089471625574,0.08
311,311,92,94,20,0.3604564393904584,0.0023149425135456122,0.3785271585873252,0.0030736920851799623,-1233.8090000000002,500.00089471625574,0.08
312,312,93,95,21,0.35345656253388746,0.0023149425135456122,0.3717428875590828,0.0030736920851799623,-1158.8515000000007,500.00089471625574,0.08
313,313,94,96,22,0.3290582127083494,0.0023149425135456122,0.3406742565994509,0.0030736920851799623,-1083.8940000000002,500.00089471625574,0.08
314,314,95,97,23,0.32236770417850075,0.0023149425135456122,0.33193585656858066,0.0030736920851799623,-1008.9365000000008,500.00089471625574,0.08
315,315,96,98,24,0.2955968084584045,0.0023149425135456122,0.30978331087425465,0.0030736920851799623,-933.9790000000003,500.00089471625574,0.08
316,316,97,99,25,0.25553587477914924,0.0023149425135456122,0.28384135744134475,0.0030736920851799623,-859.0215000000007,500.00089471625574,0.08
317,317,98,100,26,0.2318171112652081,0.0023149425135456122,0.2465804823165966,0.0030736920851799623,-784.0640000000003,500.00089471625574,0.08
318,318,99,101,27,0.20026469273088804,0.0023149425135456122,0.2302667624046372,0.0030736920851799623,-709.1065000000008,500.00089471625574,0.08
319,319,100,102,28,0.1772678936723445,0.0023149425135456122,0.19343580020020232,0.0030736920851799623,-634.1490000000002,500.00089471625574,0.08
320,320,101,103,29,0.14150879451510245,0.0023149425135456122,0.17028846233873535,0.0030736920851799623,-563.6007400140006,500.00089471625574,0.08
321,321,102,104,30,0.1158754920157634,0.0023149425135456122,0.14007330159049622,0.0030736920851799623,-493.05253999400077,500.00089471625574,0.08
322,322,103,105,31,0.08005991492338195,0.0023149425135456122,0.09962580476263616,0.0030736920851799623,-422.5042800080009,500.00089471625574,0.08
323,323,104,106,32,0.08178859660339441,0.0023149425135456122,0.0753447588379186,0.0030736920851799623,-351.95607998800006,500.00089471625574,0.08
324,324,105,107,33,0.05671891160113503,0.0023149425135456122,0.06017246453899368,0.0030736920851799623,-281.4078200020004,500.00089471625574,0.08
325,325,106,108,34,0.012174169444833188,0.0023149425135456122,0.015149423113153657,0.0030736920851799623,-210.8596199820004,500.00089471625574,0.08
326,326,107,109,37,0.00728979298513063,0.0023149425135456122,0.008219835162216088,0.0030736920851799623,0.7851179997996951,500.00089471625574,0.08
327,327,108,110,39,0.0101149205199751,0.0023149425135456122,0.01258691058159304,0.0030736920851799623,141.8816199819994,500.00089471625574,0.08
328,328,109,111,40,0.012291063804312751,0.0023149425135456122,0.015294885307374119,0.0030736920851799623,212.42982000199936,500.00089471625574,0.08
329,329,110,112,41,0.053249319232141636,0.0023149425135456122,0.05367038344873088,0.0030736920851799623,282.9780799879992,500.00089471625574,0.08
330,330,111,113,42,0.07633774724194166,0.0023149425135456122,0.07870107584157232,0.0030736920851799623,353.526280008,500.00089471625574,0.08
331,331,112,114,43,0.08193306038727953,0.0023149425135456122,0.09956728757633376,0.0030736920851799623,424.07453999399877,500.00089471625574,0.08
332,332,113,115,44,0.12655248023731766,0.0023149425135456122,0.13255572714073105,0.0030736920851799623,494.6227400139997,500.00089471625574,0.08
333,333,114,116,45,0.14782520564821364,0.0023149425135456122,0.16422964099017678,0.0030736920851799623,565.1710000000003,500.00089471625574,0.08
334,334,115,117,46,0.19900024077297315,0.0023149425135456122,0.198337443054697,0.0030736920851799623,640.1284999999989,500.00089471625574,0.08
335,335,116,118,47,0.2247900588331517,0.0023149425135456122,0.23831553126629104,0.0030736920851799623,715.0859999999992,500.00089471625574,0.08
336,336,117,119,48,0.2553239840601465,0.0023149425135456122,0.2707125341331338,0.0030736920851799623,790.0434999999997,500.00089471625574,0.08
337,337,118,120,49,0.2793042632570203,0.0023149425135456122,0.2991098941258097,0.0030736920851799623,865.0010000000003,500.00089471625574,0.08
338,338,119,121,50,0.3056377897513685,0.0023149425135456122,0.3122668637920559,0.0030736920851799623,939.9584999999988,500.00089471625574,0.08
339,339,120,122,51,0.31738295532151595,0.0023149425135456122,0.3279265894558598,0.0030736920851799623,1014.9159999999993,500.00089471625574,0.08
340,340,121,123,52,0.34321668753628337,0.0023149425135456122,0.3603050248058696,0.0030736920851799623,1089.8734999999997,500.00089471625574,0.08
341,341,122,124,53,0.35076874057880564,0.0023149425135456122,0.3679089904158625,0.0030736920851799623,1164.831,500.00089471625574,0.08
342,342,123,125,54,0.3762159100785151,0.0023149425135456122,0.39072583555717305,0.0030736920851799623,1239.7884999999987,500.00089471625574,0.08
343,343,124,126,55,0.3795082901259188,0.0023149425135456122,0.399025107005341,0.0030736920851799623,1314.7459999999992,500.00089471625574,0.08
344,344,125,127,56,0.4022820131561293,0.0023149425135456122,0.4151853838686564,0.0030736920851799623,1389.7034999999994,500.00089471625574,0.08
345,345,126,128,57,0.4060893506665368,0.0023149425135456122,0.4223992046383988,0.0030736920851799623,1464.661,500.00089471625574,0.08
346,346,127,129,58,0.4118974406909476,0.0023149425135456122,0.4289830917563706,0.0030736920851799623,1539.6184999999987,500.00089471625574,0.08
347,347,128,130,59,0.42719906200941204,0.0023149425135456122,0.4486083214858856,0.0030736920851799623,1614.575999999999,500.00089471625574,0.08
348,348,129,131,60,0.4388036235150911,0.0023149425135456122,0.4567345836268398,0.0030736920851799623,1689.5334999999993,500.00089471625574,0.08
349,349,130,132,61,0.4383144631563525,0.0023149425135456122,0.4518521438521015,0.0030736920851799623,1764.491,500.00089471625574,0.08
350,350,131,133,62,0.4480177190003485,0.0023149425135456122,0.464672764539826,0.0030736920851799623,1839.4484999999984,500.00089471625574,0.08
351,351,132,134,63,0.4572355560503466,0.0023149425135456122,0.4685823844656316,0.0030736920851799623,1914.405999999999,500.00089471625574,0.08
352,352,133,135,64,0.4605306930401907,0.0023149425135456122,0.4750719358868335,0.0030736920851799623,1989.3634999999995,500.00089471625574,0.08
353,353,134,136,65,0.461762061688819,0.0023149425135456122,0.4855691655134479,0.0030736920851799623,2064.321,500.00089471625574,0.08
354,354,135,137,66,0.4626846527841049,0.0023149425135456122,0.487553483754936,0.0030736920851799623,2139.278500000001,500.00089471625574,0.08
355,355,136,138,67,0.4643216858204149,0.0023149425135456122,0.4837537254201714,0.0030736920851799623,2214.235999999999,500.00089471625574,0.08
356,356,137,139,68,0.4776611518190438,0.0023149425135456122,0.4857816251192626,0.0030736920851799623,2289.1934999999994,500.00089471625574,0.08
357,357,138,140,69,0.4743004389840064,0.0023149425135456122,0.5026199568271186,0.0030736920851799623,2364.151,500.00089471625574,0.08
358,358,139,141,70,0.4872970594977061,0.0023149425135456122,0.5016579869452349,0.0030736920851799623,2663.981,500.00089471625574,0.08
359,359,140,142,71,0.4965796846950573,0.0023149425135456122,0.5093156122249015,0.0030736920851799623,2963.811,500.00089471625574,0.08
360,360,141,143,72,0.5017580102962611,0.0023149425135456122,0.5187464580607917,0.0030736920851799623,3263.641,500.00089471625574,0.08
361,361,142,144,73,0.5058585683276676,0.0023149425135456122,0.5210599071018861,0.0030736920851799623,3563.4709999999995,500.00089471625574,0.08
362,362,0,1,1,0.41785866257282256,0.002716643925233052,0.4280976965066327,0.0006184268109161099,-3332.613000000001,1000.001758744294,0.08
363,363,1,2,2,0.39798215857070784,0.002716643925233052,0.4245971566843588,0.0006184268109161099,-3032.7830000000013,1000.001758744294,0.08
364,364,2,3,3,0.3869410552945025,0.002716643925233052,0.3999626880884252,0.0006184268109161099,-2732.9530000000004,1000.001758744294,0.08
365,365,3,4,4,0.3580031113022714,0.002716643925233052,0.3728516356992397,0.0006184268109161099,-2433.1230000000005,1000.001758744294,0.08
366,366,4,5,5,0.351952970717915,0.002716643925233052,0.3707499528127383,0.0006184268109161099,-2358.1655,1000.001758744294,0.08
367,367,5,6,6,0.34157247653588496,0.002716643925233052,0.36173833342141626,0.0006184268109161099,-2283.208,1000.001758744294,0.08
368,368,6,7,7,0.33603146529510386,0.002716643925233052,0.3530596673486799,0.0006184268109161099,-2208.2505,1000.001758744294,0.08
369,369,7,8,8,0.3277587036428519,0.002716643925233052,0.3429137416856045,0.0006184268109161099,-2133.2930000000006,1000.001758744294,0.08
370,370,8,9,9,0.32153268916624034,0.002716643925233052,0.3388486761141856,0.0006184268109161099,-2058.3355,1000.001758744294,0.08
371,371,9,10,10,0.3108478583943684,0.002716643925233052,0.3182826252727424,0.0006184268109161099,-1983.378,1000.001758744294,0.08
372,372,10,11,11,0.2972654363931609,0.002716643925233052,0.3086668428324437,0.0006184268109161099,-1908.4205,1000.001758744294,0.08
373,373,11,12,12,0.2893290778234104,0.002716643925233052,0.3047700659111672,0.0006184268109161099,-1833.4630000000006,1000.001758744294,0.08
374,374,12,13,13,0.2746552147100871,0.002716643925233052,0.29275335029558097,0.0006184268109161099,-1758.5055000000002,1000.001758744294,0.08
375,375,13,14,14,0.26559318453912417,0.002716643925233052,0.27590863036141666,0.0006184268109161099,-1683.5479999999998,1000.001758744294,0.08
376,376,14,15,15,0.2451841406865233,0.002716643925233052,0.2648484647152532,0.0006184268109161099,-1608.5905000000002,1000.001758744294,0.08
377,377,15,16,16,0.2361299795935136,0.002716643925233052,0.2476193762221501,0.0006184268109161099,-1533.6329999999994,1000.001758744294,0.08
378,378,16,17,17,0.2209483642252568,0.002716643925233052,0.2303832209647341,0.0006184268109161099,-1458.6755000000005,1000.001758744294,0.08
379,379,17,18,18,0.21099102971016284,0.002716643925233052,0.22072295414908155,0.0006184268109161099,-1383.7179999999994,1000.001758744294,0.08
380,380,18,19,19,0.19335363249425566,0.002716643925233052,0.206407365742803,0.0006184268109161099,-1308.7605000000005,1000.001758744294,0.08
381,381,19,20,20,0.1761168303642537,0.002716643925233052,0.19367731462956114,0.0006184268109161099,-1233.803,1000.001758744294,0.08
382,382,20,21,21,0.16040893106248355,0.002716643925233052,0.17171621203312926,0.0006184268109161099,-1158.8455000000004,1000.001758744294,0.08
383,383,21,22,22,0.1467548611065117,0.002716643925233052,0.15513948554559806,0.0006184268109161099,-1083.888,1000.001758744294,0.08
384,384,22,23,23,0.13350294037934068,0.002716643925233052,0.1330647258231346,0.0006184268109161099,-1008.9305000000003,1000.001758744294,0.08
385,385,23,24,24,0.10833684217705124,0.002716643925233052,0.1169736581830262,0.0006184268109161099,-933.9730000000001,1000.001758744294,0.08
386,386,24,25,25,0.09562035318651424,0.002716643925233052,0.10636852873892988,0.0006184268109161099,-859.0155000000003,1000.001758744294,0.08
387,387,25,26,26,0.07904838978008746,0.002716643925233052,0.08153496764841338,0.0006184268109161099,-784.058,1000.001758744294,0.08
388,388,26,27,27,0.06770450405693593,0.002716643925233052,0.07686048425455452,0.0006184268109161099,-709.1005000000005,1000.001758744294,0.08
389,389,27,28,28,0.0478761981572849,0.002716643925233052,0.05950831628300277,0.0006184268109161099,-634.143,1000.001758744294,0.08
390,390,28,29,29,0.0474238638838372,0.002716643925233052,0.0472032676234985,0.0006184268109161099,-563.5947400140002,1000.001758744294,0.08
391,391,29,30,30,0.03032839039387555,0.002716643925233052,0.03660944500230274,0.0006184268109161099,-493.04653999400034,1000.001758744294,0.08
392,392,30,31,31,0.027230963929917203,0.002716643925233052,0.02818526398441688,0.0006184268109161099,-422.4982800080006,1000.001758744294,0.08
393,393,31,32,32,0.020668329971160485,0.002716643925233052,0.019980614717895674,0.0006184268109161099,-351.95007998799974,1000.001758744294,0.08
394,394,32,33,33,0.015133285458737409,0.002716643925233052,0.01083786154879918,0.0006184268109161099,-281.401820002,1000.001758744294,0.08
395,395,33,34,34,0.008370859545286642,0.002716643925233052,0.0034467730707959925,0.0006184268109161099,-210.85361998200005,1000.001758744294,0.08
396,396,34,35,35,0.0035592606817651104,0.002716643925233052,0.004424027753659843,0.0006184268109161099,-140.30535999600028,1000.001758744294,0.08
397,397,35,36,36,0.003288438494926051,0.002716643925233052,0.004087404700606263,0.0006184268109161099,-69.75711799980036,1000.001758744294,0.08
398,398,36,37,37,0.015880562610220368,0.002716643925233052,0.009616167488354184,0.0006184268109161099,0.791117999800008,1000.001758744294,0.08
399,399,37,38,38,0.004105347149947839,0.002716643925233052,0.0051027927308967104,0.0006184268109161099,71.33935999599998,1000.001758744294,0.08
400,400,38,39,39,0.006198161875196029,0.002716643925233052,0.003682689296419053,0.0006184268109161099,141.88761998199968,1000.001758744294,0.08
401,401,39,40,40,0.00553286084329105,0.002716643925233052,0.006877134940468551,0.0006184268109161099,212.4358200019997,1000.001758744294,0.08
402,402,40,41,41,0.01509021406056029,0.002716643925233052,0.012507361967822064,0.0006184268109161099,282.9840799879994,1000.001758744294,0.08
403,403,41,42,42,0.02092039621069797,0.002716643925233052,0.017782099040399846,0.0006184268109161099,353.53228000800027,1000.001758744294,0.08
404,404,42,43,43,0.023093087978980117,0.002716643925233052,0.028703837645619887,0.0006184268109161099,424.0805399939991,1000.001758744294,0.08
405,405,43,44,44,0.03123425897515883,0.002716643925233052,0.034770410189428544,0.0006184268109161099,494.628740014,1000.001758744294,0.08
406,406,44,45,45,0.04783262313811878,0.002716643925233052,0.046557655283840815,0.0006184268109161099,565.1770000000006,1000.001758744294,0.08
407,407,45,46,46,0.06162103792744749,0.002716643925233052,0.05837899298608544,0.0006184268109161099,640.1344999999992,1000.001758744294,0.08
