,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s),fit_norm_intensity
231,231,31,31,0.456054815379,0.00304001531654,0.453596279743,0.00726592150579,-581.9095,20.0,0.3,0.450563558671
232,232,32,32,0.448478824644,0.00304001531654,0.444797964692,0.00726592150579,-574.8744,20.0,0.3,0.450478122928
233,233,33,33,0.444082903401,0.00304001531654,0.448928197919,0.00726592150579,-567.8392,20.0,0.3,0.450420855169
234,234,34,34,0.457274651937,0.00304001531654,0.448441409619,0.00726592150579,-560.804,20.0,0.3,0.450394667902
235,235,35,35,0.449715766711,0.00304001531654,0.454317178501,0.00726592150579,-553.7689,20.0,0.3,0.450386721854
236,236,36,36,0.461965060056,0.00304001531654,0.453957738218,0.00726592150579,-546.7336,20.0,0.3,0.450373533795
237,237,37,37,0.441309381302,0.00304001531654,0.441753721448,0.00726592150579,-539.6985,20.0,0.3,0.450331020048
238,238,38,38,0.452774153836,0.00304001531654,0.46466385169,0.00726592150579,-532.6633,20.0,0.3,0.450245556008
239,239,39,39,0.447684293223,0.00304001531654,0.437258396997,0.00726592150579,-525.6281,20.0,0.3,0.45012049092
240,240,40,40,0.44530040739,0.00304001531654,0.443045970818,0.00726592150579,-518.593,20.0,0.3,0.449975302067
241,241,41,41,0.449854748965,0.00304001531654,0.454586607348,0.00726592150579,-511.5578,20.0,0.3,0.449837092883
242,242,42,42,0.459601875774,0.00304001531654,0.449735677183,0.00726592150579,-504.5226,20.0,0.3,0.449728287309
243,243,43,43,0.447053527606,0.00304001531654,0.444002998228,0.00726592150579,-497.4874,20.0,0.3,0.449655608954
244,244,44,44,0.448173549636,0.00304001531654,0.435370175054,0.00726592150579,-490.4523,20.0,0.3,0.449605714158
245,245,45,45,0.460236140246,0.00304001531654,0.45967245525,0.00726592150579,-483.4171,20.0,0.3,0.449549811342
246,246,46,46,0.443969579409,0.00304001531654,0.439112713288,0.00726592150579,-476.3819,20.0,0.3,0.449455371071
247,247,47,47,0.454062801189,0.00304001531654,0.447843620672,0.00726592150579,-469.3467,20.0,0.3,0.449300238738
248,248,48,48,0.434341413634,0.00304001531654,0.432280724273,0.00726592150579,-462.3116,20.0,0.3,0.449082583278
249,249,49,49,0.447175112781,0.00304001531654,0.449079764259,0.00726592150579,-455.2764,20.0,0.3,0.448821836163
250,250,50,50,0.446716082579,0.00304001531654,0.443418932997,0.00726592150579,-448.2412,20.0,0.3,0.448549928241
251,251,51,51,0.456614437632,0.00304001531654,0.453317970844,0.00726592150579,-441.206,20.0,0.3,0.448295895591
252,252,52,52,0.466018579562,0.00304001531654,0.455582989534,0.00726592150579,-434.1709,20.0,0.3,0.448070668717
253,253,53,53,0.45511537309,0.00304001531654,0.446455305286,0.00726592150579,-427.1357,20.0,0.3,0.447858897546
254,254,54,54,0.467701528319,0.00304001531654,0.471584237585,0.00726592150579,-420.1005,20.0,0.3,0.447621741766
255,255,55,55,0.446380678551,0.00304001531654,0.440934536661,0.00726592150579,-413.0653,20.0,0.3,0.447310009883
256,256,56,56,0.442152410727,0.00304001531654,0.451088270541,0.00726592150579,-406.0302,20.0,0.3,0.446882138351
257,257,57,57,0.442590836566,0.00304001531654,0.434608105146,0.00726592150579,-398.995,20.0,0.3,0.446318951716
258,258,58,58,0.46122709344,0.00304001531654,0.444844383145,0.00726592150579,-391.9598,20.0,0.3,0.44562832968
259,259,59,59,0.455796580518,0.00304001531654,0.448175613521,0.00726592150579,-384.9246,20.0,0.3,0.444836902192
260,260,60,60,0.447305639472,0.00304001531654,0.441077222949,0.00726592150579,-377.8894,20.0,0.3,0.443971815783
261,261,61,61,0.444087179778,0.00304001531654,0.441439488703,0.00726592150579,-370.8543,20.0,0.3,0.443040525673
262,262,62,62,0.446267937701,0.00304001531654,0.438615834021,0.00726592150579,-363.8191,20.0,0.3,0.442018424267
263,263,63,63,0.447325757883,0.00304001531654,0.446657931925,0.00726592150579,-356.7839,20.0,0.3,0.44085200779
264,264,64,64,0.428787274539,0.00304001531654,0.432805656432,0.00726592150579,-349.7487,20.0,0.3,0.439479688408
265,265,65,65,0.436309324608,0.00304001531654,0.441308709757,0.00726592150579,-342.7136,20.0,0.3,0.437865785857
266,266,66,66,0.443527168763,0.00304001531654,0.445116233825,0.00726592150579,-335.6784,20.0,0.3,0.436036573497
267,267,67,67,0.424820254477,0.00304001531654,0.435335260305,0.00726592150579,-328.6432,20.0,0.3,0.43410361239
268,268,68,68,0.43823418024,0.00304001531654,0.429645972513,0.00726592150579,-321.608,20.0,0.3,0.432258449157
269,269,69,69,0.434966542209,0.00304001531654,0.439648543692,0.00726592150579,-314.5729,20.0,0.3,0.430729610438
270,270,70,70,0.429134147033,0.00304001531654,0.413558143956,0.00726592150579,-307.5377,20.0,0.3,0.429709642291
271,271,71,71,0.433925535964,0.00304001531654,0.438915939411,0.00726592150579,-300.5025,20.0,0.3,0.429283721187
272,272,72,72,0.422954879362,0.00304001531654,0.432762870727,0.00726592150579,-293.4673,20.0,0.3,0.429397964718
273,273,73,73,0.444557386874,0.00304001531654,0.434024443554,0.00726592150579,-286.4322,20.0,0.3,0.429886248981
274,274,74,74,0.431426868283,0.00304001531654,0.420602245119,0.00726592150579,-279.397,20.0,0.3,0.430538211067
275,275,75,75,0.433774307721,0.00304001531654,0.422359082658,0.00726592150579,-272.3618,20.0,0.3,0.431171683658
276,276,76,76,0.440148247738,0.00304001531654,0.436354246259,0.00726592150579,-265.3266,20.0,0.3,0.431681393844
277,277,77,77,0.436449473147,0.00304001531654,0.438488284184,0.00726592150579,-258.2914,20.0,0.3,0.432050872213
278,278,78,78,0.43644762653,0.00304001531654,0.439272352402,0.00726592150579,-251.2563,20.0,0.3,0.432330627904
279,279,79,79,0.437896152071,0.00304001531654,0.430791297388,0.00726592150579,-244.2211,20.0,0.3,0.432594496502
280,280,80,80,0.436932800946,0.00304001531654,0.422363724504,0.00726592150579,-237.1859,20.0,0.3,0.432892426628
281,281,81,81,0.446427621508,0.00304001531654,0.439629370852,0.00726592150579,-230.1508,20.0,0.3,0.433216270656
282,282,82,82,0.42514428723,0.00304001531654,0.425575074179,0.00726592150579,-223.1156,20.0,0.3,0.433492686172
283,283,83,83,0.428746163004,0.00304001531654,0.422644253416,0.00726592150579,-216.0804,20.0,0.3,0.433604468514
284,284,84,84,0.424044966753,0.00304001531654,0.419300106601,0.00726592150579,-209.0452,20.0,0.3,0.433433534071
285,285,85,85,0.436488252112,0.00304001531654,0.435769171931,0.00726592150579,-202.0101,20.0,0.3,0.432907819875
286,286,86,86,0.427540419053,0.00304001531654,0.422587945814,0.00726592150579,-194.9749,20.0,0.3,0.432032954208
287,287,87,87,0.442128793462,0.00304001531654,0.447582466418,0.00726592150579,-187.9397,20.0,0.3,0.430895545164
288,288,88,88,0.427780868072,0.00304001531654,0.430208039434,0.00726592150579,-180.9045,20.0,0.3,0.429633953898
289,289,89,89,0.428292186703,0.00304001531654,0.421729002613,0.00726592150579,-173.8694,20.0,0.3,0.428386120521
290,290,90,90,0.426728490552,0.00304001531654,0.439135922514,0.00726592150579,-166.8342,20.0,0.3,0.427232386991
291,291,91,91,0.416715548032,0.00304001531654,0.41708574457,0.00726592150579,-159.799,20.0,0.3,0.426154680542
292,292,92,92,0.434232463209,0.00304001531654,0.421892879934,0.00726592150579,-152.7638,20.0,0.3,0.42502599599
293,293,93,93,0.42508908309,0.00304001531654,0.430987667626,0.00726592150579,-145.7286,20.0,0.3,0.423635376232
294,294,94,94,0.420068227652,0.00304001531654,0.427205976436,0.00726592150579,-138.6935,20.0,0.3,0.421739083153
295,295,95,95,0.412219131928,0.00304001531654,0.41752793079,0.00726592150579,-131.6583,20.0,0.3,0.419119928353
296,296,96,96,0.413393774956,0.00304001531654,0.406308187045,0.00726592150579,-124.6231,20.0,0.3,0.415632555381
297,297,97,97,0.412675246418,0.00304001531654,0.413116765013,0.00726592150579,-117.5879,20.0,0.3,0.411219723613
298,298,98,98,0.408985024581,0.00304001531654,0.399236436629,0.00726592150579,-110.5528,20.0,0.3,0.405892022688
299,299,99,99,0.394503170836,0.00304001531654,0.396058992607,0.00726592150579,-103.5176,20.0,0.3,0.399674355532
300,300,100,100,0.390394349999,0.00304001531654,0.38982781983,0.00726592150579,-96.48241,20.0,0.3,0.39253919248
301,301,101,101,0.379319116539,0.00304001531654,0.371569020405,0.00726592150579,-89.44724,20.0,0.3,0.384334228022
302,302,102,102,0.383751775749,0.00304001531654,0.369605923479,0.00726592150579,-82.41206,20.0,0.3,0.374721897445
303,303,103,103,0.369314143631,0.00304001531654,0.354765540394,0.00726592150579,-75.37688,20.0,0.3,0.363128653096
304,304,104,104,0.337051405616,0.00304001531654,0.343728039531,0.00726592150579,-68.34171,20.0,0.3,0.348689642698
305,305,105,105,0.309929941929,0.00304001531654,0.305183972475,0.00726592150579,-61.30653,20.0,0.3,0.330161644227
306,306,106,106,0.294573860645,0.00304001531654,0.305873791052,0.00726592150579,-54.27136,20.0,0.3,0.305780799934
307,307,107,107,0.259945994541,0.00304001531654,0.263917765876,0.00726592150579,-47.23618,20.0,0.3,0.273185946236
308,308,108,108,0.238002348768,0.00304001531654,0.240082092043,0.00726592150579,-40.201,20.0,0.3,0.23042967193
309,309,109,109,0.194672249715,0.00304001531654,0.191345703246,0.00726592150579,-33.16583,20.0,0.3,0.182293163977
310,310,110,110,0.1353902923,0.00304001531654,0.138272862198,0.00726592150579,-26.13065,20.0,0.3,0.147496217902
311,311,111,111,0.0861269533243,0.00304001531654,0.0923238409615,0.00726592150579,-19.09548,20.0,0.3,0.0699849533589
312,312,112,112,0.0643025018426,0.00304001531654,0.0601687896045,0.00726592150579,-12.0603,20.0,0.3,0.0533881597321
313,313,113,113,0.0284384420381,0.00304001531654,0.0320090350492,0.00726592150579,-5.025126,20.0,0.3,0.0158626627344
314,314,114,114,0.0340154694701,0.00304001531654,0.0352966118969,0.00726592150579,2.01005,20.0,0.3,0.0251755584644
315,315,115,115,0.0496811604532,0.00304001531654,0.0515571574631,0.00726592150579,9.045226,20.0,0.3,-0.00679708540356
316,316,116,116,0.07947512655,0.00304001531654,0.0885427955937,0.00726592150579,16.0804,20.0,0.3,0.0482860245311
317,317,117,117,0.111521013372,0.00304001531654,0.116972967911,0.00726592150579,23.11558,20.0,0.3,0.122180382308
318,318,118,118,0.164711951988,0.00304001531654,0.162433626658,0.00726592150579,30.15075,20.0,0.3,0.185273567102
319,319,119,119,0.218190476962,0.00304001531654,0.210796286362,0.00726592150579,37.18593,20.0,0.3,0.223538386424
320,320,120,120,0.257448007192,0.00304001531654,0.261479787993,0.00726592150579,44.2211,20.0,0.3,0.263443028448
321,321,121,121,0.288787825284,0.00304001531654,0.289791815256,0.00726592150579,51.25628,20.0,0.3,0.298117662544
322,322,122,122,0.3174074788,0.00304001531654,0.312744327564,0.00726592150579,58.29146,20.0,0.3,0.325546714179
323,323,123,123,0.336944301809,0.00304001531654,0.328640831367,0.00726592150579,65.32663,20.0,0.3,0.346867893662
324,324,124,124,0.370997286768,0.00304001531654,0.369316918154,0.00726592150579,72.36181,20.0,0.3,0.363650920083
325,325,125,125,0.380888449732,0.00304001531654,0.373764007777,0.00726592150579,79.39699,20.0,0.3,0.377163841929
326,326,126,126,0.384319076043,0.00304001531654,0.374738593472,0.00726592150579,86.43216,20.0,0.3,0.388291629484
327,327,127,127,0.395396933643,0.00304001531654,0.405172751319,0.00726592150579,93.46734,20.0,0.3,0.39759526116
328,328,128,128,0.407851104326,0.00304001531654,0.412190414145,0.00726592150579,100.5025,20.0,0.3,0.405393586726
329,329,129,129,0.415575310402,0.00304001531654,0.410449923975,0.00726592150579,107.5377,20.0,0.3,0.411850690693
330,330,130,130,0.428585604484,0.00304001531654,0.424051741641,0.00726592150579,114.5729,20.0,0.3,0.417060202044
331,331,131,131,0.419669941443,0.00304001531654,0.416901685313,0.00726592150579,121.608,20.0,0.3,0.421120128445
332,332,132,132,0.43375652188,0.00304001531654,0.431300891275,0.00726592150579,128.6432,20.0,0.3,0.424182979146
333,333,133,133,0.413783799982,0.00304001531654,0.409290068106,0.00726592150579,135.6784,20.0,0.3,0.426470242781
334,334,134,134,0.419509382922,0.00304001531654,0.414440498203,0.00726592150579,142.7136,20.0,0.3,0.428252615926
335,335,135,135,0.426136795471,0.00304001531654,0.42538516216,0.00726592150579,149.7487,20.0,0.3,0.429802258839
336,336,136,136,0.434081332156,0.00304001531654,0.412787193996,0.00726592150579,156.7839,20.0,0.3,0.431335414945
337,337,137,137,0.437381626157,0.00304001531654,0.43774074527,0.00726592150579,163.8191,20.0,0.3,0.432968829182
338,338,138,138,0.437035822757,0.00304001531654,0.42802314303,0.00726592150579,170.8543,20.0,0.3,0.434703045137
339,339,139,139,0.442770444403,0.00304001531654,0.432978010166,0.00726592150579,177.8895,20.0,0.3,0.436441942492
340,340,140,140,0.433166964987,0.00304001531654,0.435037173108,0.00726592150579,184.9246,20.0,0.3,0.438040873896
341,341,141,141,0.450410969555,0.00304001531654,0.438742172941,0.00726592150579,191.9598,20.0,0.3,0.439367657289
342,342,142,142,0.433889478331,0.00304001531654,0.425193231947,0.00726592150579,198.995,20.0,0.3,0.440352958667
343,343,143,143,0.443388769651,0.00304001531654,0.435432133598,0.00726592150579,206.0302,20.0,0.3,0.441015909067
344,344,144,144,0.445863528497,0.00304001531654,0.439080220371,0.00726592150579,213.0653,20.0,0.3,0.441455111523
345,345,145,145,0.442317634386,0.00304001531654,0.439092127713,0.00726592150579,220.1005,20.0,0.3,0.441810654397
346,346,146,146,0.451027253805,0.00304001531654,0.45020107263,0.00726592150579,227.1357,20.0,0.3,0.442213809735
347,347,147,147,0.439164292251,0.00304001531654,0.437278377114,0.00726592150579,234.1709,20.0,0.3,0.442742342118
348,348,148,148,0.437963407819,0.00304001531654,0.430469799145,0.00726592150579,241.206,20.0,0.3,0.443398782031
349,349,149,149,0.439699908479,0.00304001531654,0.449275730859,0.00726592150579,248.2412,20.0,0.3,0.4441184056
350,350,150,150,0.443072026177,0.00304001531654,0.443259092063,0.00726592150579,255.2764,20.0,0.3,0.444801378695
351,351,151,151,0.452657136609,0.00304001531654,0.450438412198,0.00726592150579,262.3116,20.0,0.3,0.445355983613
352,352,152,152,0.443170868801,0.00304001531654,0.439817870136,0.00726592150579,269.3467,20.0,0.3,0.445735103213
353,353,153,153,0.449342944383,0.00304001531654,0.461560879012,0.00726592150579,276.3819,20.0,0.3,0.445952399773
354,354,154,154,0.458976164057,0.00304001531654,0.451387568654,0.00726592150579,283.4171,20.0,0.3,0.446073206752
355,355,155,155,0.447849808454,0.00304001531654,0.442139196428,0.00726592150579,290.4523,20.0,0.3,0.44618568148
356,356,156,156,0.451120265006,0.00304001531654,0.441166427107,0.00726592150579,297.4874,20.0,0.3,0.446364783385
357,357,157,157,0.448120678065,0.00304001531654,0.433680745182,0.00726592150579,304.5226,20.0,0.3,0.446644008083
358,358,158,158,0.448319432408,0.00304001531654,0.445363866181,0.00726592150579,311.5578,20.0,0.3,0.447005968141
359,359,159,159,0.434300399291,0.00304001531654,0.426634625825,0.00726592150579,318.593,20.0,0.3,0.447393865689
360,360,160,160,0.445830775336,0.00304001531654,0.448340701758,0.00726592150579,325.6281,20.0,0.3,0.447738215349
361,361,161,161,0.436306894848,0.00304001531654,0.450351226234,0.00726592150579,332.6633,20.0,0.3,0.447986935459
362,362,162,162,0.46321910763,0.00304001531654,0.456810858527,0.00726592150579,339.6985,20.0,0.3,0.448125773568
363,363,163,163,0.450072844196,0.00304001531654,0.441579551339,0.00726592150579,346.7337,20.0,0.3,0.448182098453
364,364,164,164,0.460556382574,0.00304001531654,0.456072199666,0.00726592150579,353.7688,20.0,0.3,0.448211003959
365,365,165,165,0.454809320558,0.00304001531654,0.452586779298,0.00726592150579,360.804,20.0,0.3,0.448270685456
366,366,166,166,0.458150142951,0.00304001531654,0.45048200518,0.00726592150579,367.8392,20.0,0.3,0.448398456304
367,367,167,167,0.452032591177,0.00304001531654,0.43586120156,0.00726592150579,374.8744,20.0,0.3,0.448596700356
368,368,168,168,0.466815443553,0.00304001531654,0.471620968709,0.00726592150579,381.9095,20.0,0.3,0.448834475766
369,369,169,169,0.456761486689,0.00304001531654,0.437228729551,0.00726592150579,388.9447,20.0,0.3,0.449063126267
370,370,170,170,0.439091691032,0.00304001531654,0.441795296237,0.00726592150579,395.9799,20.0,0.3,0.449238048875
371,371,171,171,0.462948238019,0.00304001531654,0.452739758374,0.00726592150579,403.0151,20.0,0.3,0.449337651721
372,372,172,172,0.44887118224,0.00304001531654,0.450815612584,0.00726592150579,410.0503,20.0,0.3,0.449371240575
373,373,173,173,0.444635139185,0.00304001531654,0.446729981437,0.00726592150579,417.0854,20.0,0.3,0.44937333296
374,374,174,174,0.439744810438,0.00304001531654,0.434481160768,0.00726592150579,424.1206,20.0,0.3,0.449387440275
375,375,175,175,0.45902203792,0.00304001531654,0.438507658843,0.00726592150579,431.1558,20.0,0.3,0.44944720216
376,376,176,176,0.462199677652,0.00304001531654,0.446755814315,0.00726592150579,438.1909,20.0,0.3,0.449562587689
377,377,177,177,0.441621751209,0.00304001531654,0.446291226145,0.00726592150579,445.2261,20.0,0.3,0.449717206257
378,378,178,178,0.444183689833,0.00304001531654,0.447699319828,0.00726592150579,452.2613,20.0,0.3,0.449876963927
379,379,179,179,0.45459433542,0.00304001531654,0.450970004396,0.00726592150579,459.2965,20.0,0.3,0.450005902338
380,380,180,180,0.441061157052,0.00304001531654,0.441878647633,0.00726592150579,466.3317,20.0,0.3,0.45008193181
381,381,181,181,0.448223408305,0.00304001531654,0.459507770651,0.00726592150579,473.3668,20.0,0.3,0.450105717638
382,382,182,182,0.45058513473,0.00304001531654,0.46227249408,0.00726592150579,480.402,20.0,0.3,0.450099167835
383,383,183,183,0.457831844431,0.00304001531654,0.461922741127,0.00726592150579,487.4372,20.0,0.3,0.450094905799
384,384,184,184,0.464879896978,0.00304001531654,0.455716392132,0.00726592150579,494.4724,20.0,0.3,0.450121562159
385,385,185,185,0.436004827123,0.00304001531654,0.447232511646,0.00726592150579,501.5075,20.0,0.3,0.450191590735
386,386,186,186,0.44691425378,0.00304001531654,0.44977139921,0.00726592150579,508.5427,20.0,0.3,0.450296783474
387,387,187,187,0.455532125473,0.00304001531654,0.448460380639,0.00726592150579,515.5779,20.0,0.3,0.450412964228
388,388,188,188,0.454629226769,0.00304001531654,0.454768648412,0.00726592150579,522.613,20.0,0.3,0.450511419033
389,389,189,189,0.440906915906,0.00304001531654,0.431212494394,0.00726592150579,529.6483,20.0,0.3,0.450571787609
390,390,190,190,0.442115478379,0.00304001531654,0.433042996,0.00726592150579,536.6834,20.0,0.3,0.450590534252
391,391,191,191,0.453906227474,0.00304001531654,0.449757070035,0.00726592150579,543.7186,20.0,0.3,0.450581761302
392,392,192,192,0.446431995076,0.00304001531654,0.446241780402,0.00726592150579,550.7538,20.0,0.3,0.450570189623
393,393,193,193,0.449045153034,0.00304001531654,0.441973099094,0.00726592150579,557.7889,20.0,0.3,0.450579821497
394,394,194,194,0.456762750164,0.00304001531654,0.466136931207,0.00726592150579,564.8241,20.0,0.3,0.450623432607
395,395,195,195,0.450997805117,0.00304001531654,0.461097703578,0.00726592150579,571.8593,20.0,0.3,0.450697561498
396,396,196,196,0.457056265135,0.00304001531654,0.466792238673,0.00726592150579,578.8945,20.0,0.3,0.450784788972
397,397,197,197,0.445634450753,0.00304001531654,0.431476877758,0.00726592150579,585.9296,20.0,0.3,0.45086210189
398,398,198,198,0.445093683435,0.00304001531654,0.460806881879,0.00726592150579,592.9648,20.0,0.3,0.45091138047
399,399,199,199,0.45148706153,0.00304001531654,0.443567875686,0.00726592150579,600.0,20.0,0.3,0.450927142552
400,400,0,0,0.452450402369,0.0023155116768,0.450949476874,0.00906147119945,-800.0,30.0,0.3,0.450499275702
401,401,1,1,0.450641455712,0.0023155116768,0.448124887049,0.00906147119945,-792.9648,30.0,0.3,0.450503720385
402,402,2,2,0.472957080073,0.0023155116768,0.482873150826,0.00906147119945,-785.9296,30.0,0.3,0.45046965376
403,403,3,3,0.43924425112,0.0023155116768,0.444965073838,0.00906147119945,-778.8945,30.0,0.3,0.45039527226
404,404,4,4,0.450155037386,0.0023155116768,0.44424258878,0.00906147119945,-771.8593,30.0,0.3,0.450296664005
405,405,5,5,0.450736922797,0.0023155116768,0.448011330631,0.00906147119945,-764.8241,30.0,0.3,0.450201103846
406,406,6,6,0.43928551068,0.0023155116768,0.433153794519,0.00906147119945,-757.7889,30.0,0.3,0.450134896532
407,407,7,7,0.457987783176,0.0023155116768,0.453979597764,0.00906147119945,-750.7538,30.0,0.3,0.45011127291
408,408,8,8,0.46209682952,0.0023155116768,0.453315605355,0.00906147119945,-743.7186,30.0,0.3,0.450123874472
409,409,9,9,0.452446150799,0.0023155116768,0.447138781675,0.00906147119945,-736.6834,30.0,0.3,0.45014890308
410,410,10,10,0.451143624174,0.0023155116768,0.455704929196,0.00906147119945,-729.6483,30.0,0.3,0.450155336829
411,411,11,11,0.463042997228,0.0023155116768,0.46211895065,0.00906147119945,-722.613,30.0,0.3,0.450118848568
412,412,12,12,0.444574271234,0.0023155116768,0.448056712858,0.00906147119945,-715.5779,30.0,0.3,0.450033074091
413,413,13,13,0.454738810237,0.0023155116768,0.452540678612,0.00906147119945,-708.5427,30.0,0.3,0.449913164046
414,414,14,14,0.458468790412,0.0023155116768,0.450923054333,0.00906147119945,-701.5075,30.0,0.3,0.449789665564
415,415,15,15,0.454030537228,0.0023155116768,0.456130311939,0.00906147119945,-694.4724,30.0,0.3,0.449695111906
416,416,16,16,0.45287662232,0.0023155116768,0.452133650458,0.00906147119945,-687.4372,30.0,0.3,0.449649198
417,417,17,17,0.441024886182,0.0023155116768,0.446734375605,0.00906147119945,-680.402,30.0,0.3,0.449649334169
418,418,18,18,0.461198975114,0.0023155116768,0.480095556818,0.00906147119945,-673.3668,30.0,0.3,0.44967085013
419,419,19,19,0.443127674343,0.0023155116768,0.436517323505,0.00906147119945,-666.3317,30.0,0.3,0.449677304142
420,420,20,20,0.453858058739,0.0023155116768,0.450595495501,0.00906147119945,-659.2965,30.0,0.3,0.449636587616
421,421,21,21,0.455138264618,0.0023155116768,0.463344069087,0.00906147119945,-652.2613,30.0,0.3,0.44953551593
422,422,22,22,0.450078702369,0.0023155116768,0.442269167839,0.00906147119945,-645.2261,30.0,0.3,0.44938658454
423,423,23,23,0.455571634938,0.0023155116768,0.459341356642,0.00906147119945,-638.191,30.0,0.3,0.449223263178
424,424,24,24,0.460193188791,0.0023155116768,0.455964918933,0.00906147119945,-631.1558,30.0,0.3,0.44908549575
425,425,25,25,0.461099256458,0.0023155116768,0.461279480295,0.00906147119945,-624.1206,30.0,0.3,0.449001926008
426,426,26,26,0.440437879561,0.0023155116768,0.446713197232,0.00906147119945,-617.0854,30.0,0.3,0.448976250321
427,427,27,27,0.450444917199,0.0023155116768,0.448132753301,0.00906147119945,-610.0502,30.0,0.3,0.448984409916
428,428,28,28,0.45498085988,0.0023155116768,0.442996897066,0.00906147119945,-603.0151,30.0,0.3,0.448984143559
429,429,29,29,0.460130864631,0.0023155116768,0.458020834678,0.00906147119945,-595.9799,30.0,0.3,0.448933241442
430,430,30,30,0.456186566647,0.0023155116768,0.460796613397,0.00906147119945,-588.9447,30.0,0.3,0.448808300271
431,431,31,31,0.43722282256,0.0023155116768,0.429549638878,0.00906147119945,-581.9095,30.0,0.3,0.44861603261
432,432,32,32,0.456649504708,0.0023155116768,0.448160184337,0.00906147119945,-574.8744,30.0,0.3,0.448391392088
433,433,33,33,0.448808062524,0.0023155116768,0.443318404934,0.00906147119945,-567.8392,30.0,0.3,0.448182775125
434,434,34,34,0.447126373104,0.0023155116768,0.439425820027,0.00906147119945,-560.804,30.0,0.3,0.448030837069
435,435,35,35,0.439484078351,0.0023155116768,0.445743026063,0.00906147119945,-553.7689,30.0,0.3,0.447949478175
436,436,36,36,0.445450771161,0.0023155116768,0.441296979682,0.00906147119945,-546.7336,30.0,0.3,0.447918229732
437,437,37,37,0.446329590126,0.0023155116768,0.443603405321,0.00906147119945,-539.6985,30.0,0.3,0.447889261226
438,438,38,38,0.451759039016,0.0023155116768,0.445309373669,0.00906147119945,-532.6633,30.0,0.3,0.447807442937
439,439,39,39,0.444432133499,0.0023155116768,0.442287724128,0.00906147119945,-525.6281,30.0,0.3,0.447633898219
440,440,40,40,0.438973406748,0.0023155116768,0.432680810861,0.00906147119945,-518.593,30.0,0.3,0.447363827003
441,441,41,41,0.443376197969,0.0023155116768,0.443267980237,0.00906147119945,-511.5578,30.0,0.3,0.447029567648
442,442,42,42,0.43573805816,0.0023155116768,0.432520863723,0.00906147119945,-504.5226,30.0,0.3,0.446687542164
443,443,43,43,0.449320956539,0.0023155116768,0.45329805756,0.00906147119945,-497.4874,30.0,0.3,0.446393556191
444,444,44,44,0.453884824309,0.0023155116768,0.444617950224,0.00906147119945,-490.4523,30.0,0.3,0.446177161657
445,445,45,45,0.436789355613,0.0023155116768,0.43328005796,0.00906147119945,-483.4171,30.0,0.3,0.446026308049
446,446,46,46,0.431204144637,0.0023155116768,0.437842484542,0.00906147119945,-476.3819,30.0,0.3,0.445889325623
447,447,47,47,0.454500625657,0.0023155116768,0.454553834213,0.00906147119945,-469.3467,30.0,0.3,0.44569428339
448,448,48,48,0.451202373149,0.0023155116768,0.454987284908,0.00906147119945,-462.3116,30.0,0.3,0.445377962496
449,449,49,49,0.438598302271,0.0023155116768,0.440423220533,0.00906147119945,-455.2764,30.0,0.3,0.444912107557
450,450,50,50,0.43485508425,0.0023155116768,0.432676171789,0.00906147119945,-448.2412,30.0,0.3,0.444315300796
451,451,51,51,0.439700715198,0.0023155116768,0.434384157125,0.00906147119945,-441.206,30.0,0.3,0.443644625543
452,452,52,52,0.423597794981,0.0023155116768,0.415054353789,0.00906147119945,-434.1709,30.0,0.3,0.442969550308
453,453,53,53,0.429837361321,0.0023155116768,0.442960389585,0.00906147119945,-427.1357,30.0,0.3,0.442338292591
454,454,54,54,0.442980512024,0.0023155116768,0.441262489189,0.00906147119945,-420.1005,30.0,0.3,0.441751233045
455,455,55,55,0.44015080192,0.0023155116768,0.425442043063,0.00906147119945,-413.0653,30.0,0.3,0.441152218988
456,456,56,56,0.439404554656,0.0023155116768,0.438159555036,0.00906147119945,-406.0302,30.0,0.3,0.440442862453
457,457,57,57,0.436321392969,0.0023155116768,0.445662144849,0.00906147119945,-398.995,30.0,0.3,0.439514617235
458,458,58,58,0.428276551783,0.0023155116768,0.423056349801,0.00906147119945,-391.9598,30.0,0.3,0.438285169898
459,459,59,59,0.428353080054,0.0023155116768,0.437013300825,0.00906147119945,-384.9246,30.0,0.3,0.436724844437
460,460,60,60,0.419810998362,0.0023155116768,0.43855004389,0.00906147119945,-377.8894,30.0,0.3,0.434860994267
461,461,61,61,0.434452537817,0.0023155116768,0.427698044006,0.00906147119945,-370.8543,30.0,0.3,0.432758687007
462,462,62,62,0.438200490541,0.0023155116768,0.424638676791,0.00906147119945,-363.8191,30.0,0.3,0.430485743925
463,463,63,63,0.430572303272,0.0023155116768,0.43256120348,0.00906147119945,-356.7839,30.0,0.3,0.428079939966
464,464,64,64,0.430371513189,0.0023155116768,0.414834300412,0.00906147119945,-349.7487,30.0,0.3,0.425534201471
465,465,65,65,0.439074478176,0.0023155116768,0.429099245485,0.00906147119945,-342.7136,30.0,0.3,0.422812481145
466,466,66,66,0.416509363923,0.0023155116768,0.422250966541,0.00906147119945,-335.6784,30.0,0.3,0.41989410534
467,467,67,67,0.416199965537,0.0023155116768,0.417106638956,0.00906147119945,-328.6432,30.0,0.3,0.416828388508
